id,question_word_count,question_sentence_count,question_avg_sentence_length,question_avg_word_length,question_unique_word_ratio,question_content_word_ratio,question_punctuation_count,question_capital_letter_ratio,answer_word_count,answer_sentence_count,answer_avg_sentence_length,answer_avg_word_length,answer_unique_word_ratio,answer_content_word_ratio,answer_punctuation_count,answer_capital_letter_ratio,context_word_count,context_sentence_count,context_avg_sentence_length,context_avg_word_length,context_unique_word_ratio,context_content_word_ratio,context_punctuation_count,context_capital_letter_ratio
32,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,62,1,62.0,4.451612903225806,0.6935483870967742,0.5,2,0.009009009009009009,100,2,50.0,5.15,0.71,0.52,6,0.00825082508250825
33,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,36,1,36.0,6.583333333333333,0.9166666666666666,0.5833333333333334,2,0.007407407407407408,100,2,50.0,5.15,0.71,0.52,6,0.00825082508250825
34,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,31,1,31.0,5.774193548387097,0.8387096774193549,0.5806451612903226,1,0.004807692307692308,103,3,34.333333333333336,5.669902912621359,0.6407766990291263,0.5533980582524272,10,0.010355029585798817
35,4,1,4.0,2.25,1.0,0.0,1,0.18181818181818182,42,1,42.0,5.642857142857143,0.6666666666666666,0.5,3,0.0036363636363636364,103,3,34.333333333333336,5.669902912621359,0.6407766990291263,0.5533980582524272,10,0.010355029585798817
36,4,1,4.0,4.0,1.0,0.25,1,0.1111111111111111,27,1,27.0,6.111111111111111,0.8888888888888888,0.6666666666666666,3,0.026595744680851064,103,3,34.333333333333336,5.669902912621359,0.6407766990291263,0.5533980582524272,10,0.010355029585798817
37,4,1,4.0,4.25,1.0,0.25,1,0.10526315789473684,26,1,26.0,6.423076923076923,0.8461538461538461,0.5769230769230769,4,0.005319148936170213,90,3,30.0,6.266666666666667,0.7666666666666667,0.6222222222222222,12,0.0046801872074883
38,4,1,4.0,2.25,1.0,0.0,1,0.18181818181818182,27,1,27.0,6.666666666666667,0.9629629629629629,0.6666666666666666,1,0.004878048780487805,90,3,30.0,6.266666666666667,0.7666666666666667,0.6222222222222222,12,0.0046801872074883
39,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,34,1,34.0,6.294117647058823,0.8823529411764706,0.6764705882352942,4,0.00411522633744856,90,3,30.0,6.266666666666667,0.7666666666666667,0.6222222222222222,12,0.0046801872074883
40,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,22,1,22.0,5.045454545454546,0.9545454545454546,0.6363636363636364,1,0.007633587786259542,91,3,30.333333333333332,5.1208791208791204,0.7582417582417582,0.5274725274725275,9,0.005474452554744526
41,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,25,1,25.0,5.36,0.96,0.48,2,0.00641025641025641,91,3,30.333333333333332,5.1208791208791204,0.7582417582417582,0.5274725274725275,9,0.005474452554744526
42,4,1,4.0,3.0,1.0,0.25,1,0.14285714285714285,42,1,42.0,5.190476190476191,0.8809523809523809,0.5476190476190477,3,0.00390625,91,3,30.333333333333332,5.1208791208791204,0.7582417582417582,0.5274725274725275,9,0.005474452554744526
43,4,1,4.0,3.5,1.0,0.25,1,0.125,22,1,22.0,6.5,0.9545454545454546,0.6363636363636364,0,0.006097560975609756,91,3,30.333333333333332,5.670329670329671,0.7582417582417582,0.6153846153846154,8,0.005016722408026756
44,4,1,4.0,3.0,1.0,0.0,1,0.14285714285714285,27,1,27.0,4.888888888888889,0.8888888888888888,0.5925925925925926,3,0.0064516129032258064,91,3,30.333333333333332,5.670329670329671,0.7582417582417582,0.6153846153846154,8,0.005016722408026756
45,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,39,1,39.0,6.102564102564102,0.8717948717948718,0.6666666666666666,2,0.0036496350364963502,91,3,30.333333333333332,5.670329670329671,0.7582417582417582,0.6153846153846154,8,0.005016722408026756
46,4,1,4.0,2.0,1.0,0.0,1,0.2,26,1,26.0,4.730769230769231,0.8076923076923077,0.5384615384615384,0,0.006756756756756757,98,3,32.666666666666664,4.918367346938775,0.7040816326530612,0.5102040816326531,10,0.005272407732864675
47,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,30,1,30.0,4.433333333333334,0.8,0.5666666666666667,5,0.006369426751592357,98,3,32.666666666666664,4.918367346938775,0.7040816326530612,0.5102040816326531,10,0.005272407732864675
48,4,1,4.0,3.5,1.0,0.0,1,0.125,39,1,39.0,5.717948717948718,0.8461538461538461,0.48717948717948717,2,0.003861003861003861,98,3,32.666666666666664,4.918367346938775,0.7040816326530612,0.5102040816326531,10,0.005272407732864675
49,4,1,4.0,4.0,1.0,0.25,1,0.1111111111111111,31,1,31.0,6.0,0.8709677419354839,0.6129032258064516,1,0.018604651162790697,89,3,29.666666666666668,5.359550561797753,0.6853932584269663,0.5393258426966292,10,0.010810810810810811
50,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,33,1,33.0,4.545454545454546,0.7272727272727273,0.48484848484848486,4,0.0056179775280898875,89,3,29.666666666666668,5.359550561797753,0.6853932584269663,0.5393258426966292,10,0.010810810810810811
51,4,1,4.0,2.25,1.0,0.0,1,0.18181818181818182,22,1,22.0,6.2727272727272725,0.8636363636363636,0.5909090909090909,2,0.006369426751592357,89,3,29.666666666666668,5.359550561797753,0.6853932584269663,0.5393258426966292,10,0.010810810810810811
52,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,35,1,35.0,4.457142857142857,0.8285714285714286,0.4857142857142857,1,0.010638297872340425,107,2,53.5,4.383177570093458,0.6542056074766355,0.514018691588785,20,0.005376344086021506
53,5,1,5.0,1.8,1.0,0.2,2,0.09090909090909091,19,1,19.0,1.105263157894737,0.47368421052631576,0.47368421052631576,10,0.0,107,2,53.5,4.383177570093458,0.6542056074766355,0.514018691588785,20,0.005376344086021506
54,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,49,1,49.0,5.775510204081633,0.7959183673469388,0.5918367346938775,2,0.00303951367781155,107,2,53.5,4.383177570093458,0.6542056074766355,0.514018691588785,20,0.005376344086021506
55,4,1,4.0,4.0,1.0,0.25,1,0.1111111111111111,40,1,40.0,5.85,0.85,0.65,2,0.01845018450184502,96,3,32.0,5.770833333333333,0.7291666666666666,0.6354166666666666,10,0.010954616588419406
56,4,1,4.0,5.0,1.0,0.25,1,0.09090909090909091,25,1,25.0,6.0,0.88,0.72,2,0.005813953488372093,96,3,32.0,5.770833333333333,0.7291666666666666,0.6354166666666666,10,0.010954616588419406
57,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,28,1,28.0,5.964285714285714,0.8214285714285714,0.6071428571428571,3,0.005235602094240838,96,3,32.0,5.770833333333333,0.7291666666666666,0.6354166666666666,10,0.010954616588419406
58,4,1,4.0,3.0,1.0,0.25,1,0.14285714285714285,38,1,38.0,5.026315789473684,0.8421052631578947,0.631578947368421,2,0.044642857142857144,184,4,46.0,5.407608695652174,0.6739130434782609,0.5597826086956522,15,0.014655172413793103
59,4,1,4.0,2.5,1.0,0.25,1,0.16666666666666666,55,1,55.0,5.181818181818182,0.8181818181818182,0.5636363636363636,3,0.005988023952095809,184,4,46.0,5.407608695652174,0.6739130434782609,0.5597826086956522,15,0.014655172413793103
60,4,1,4.0,4.0,1.0,0.25,1,0.1111111111111111,32,1,32.0,5.46875,0.84375,0.5,1,0.004878048780487805,184,4,46.0,5.407608695652174,0.6739130434782609,0.5597826086956522,15,0.014655172413793103
61,4,1,4.0,4.5,1.0,0.25,1,0.1,26,1,26.0,5.730769230769231,0.9615384615384616,0.5384615384615384,1,0.017341040462427744,184,4,46.0,5.407608695652174,0.6739130434782609,0.5597826086956522,15,0.014655172413793103
62,5,1,5.0,2.6,1.0,0.2,2,0.13333333333333333,30,1,30.0,6.333333333333333,0.8333333333333334,0.6666666666666666,3,0.004629629629629629,184,4,46.0,5.407608695652174,0.6739130434782609,0.5597826086956522,15,0.014655172413793103
63,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,48,1,48.0,4.770833333333333,0.7291666666666666,0.5416666666666666,4,0.04779411764705882,106,3,35.333333333333336,5.235849056603773,0.6792452830188679,0.5943396226415094,13,0.023183925811437404
64,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,25,1,25.0,5.56,0.92,0.64,3,0.00625,106,3,35.333333333333336,5.235849056603773,0.6792452830188679,0.5943396226415094,13,0.023183925811437404
65,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,30,1,30.0,6.133333333333334,0.9,0.7,3,0.004761904761904762,106,3,35.333333333333336,5.235849056603773,0.6792452830188679,0.5943396226415094,13,0.023183925811437404
66,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,40,1,40.0,5.025,0.825,0.575,2,0.037815126050420166,105,3,35.0,4.866666666666666,0.6857142857142857,0.5333333333333333,16,0.018333333333333333
67,4,1,4.0,3.25,1.0,0.25,1,0.13333333333333333,29,1,29.0,4.482758620689655,0.8620689655172413,0.4827586206896552,5,0.006493506493506494,105,3,35.0,4.866666666666666,0.6857142857142857,0.5333333333333333,16,0.018333333333333333
68,4,1,4.0,3.5,1.0,0.25,1,0.125,33,1,33.0,5.363636363636363,0.8484848484848485,0.5757575757575758,6,0.0049261083743842365,105,3,35.0,4.866666666666666,0.6857142857142857,0.5333333333333333,16,0.018333333333333333
69,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,34,1,34.0,5.029411764705882,0.7352941176470589,0.5294117647058824,5,0.03015075376884422,104,3,34.666666666666664,5.201923076923077,0.6634615384615384,0.5480769230769231,16,0.022292993630573247
70,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,35,1,35.0,4.828571428571428,0.8,0.5142857142857142,4,0.01507537688442211,104,3,34.666666666666664,5.201923076923077,0.6634615384615384,0.5480769230769231,16,0.022292993630573247
71,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,32,1,32.0,6.1875,0.84375,0.65625,4,0.022222222222222223,104,3,34.666666666666664,5.201923076923077,0.6634615384615384,0.5480769230769231,16,0.022292993630573247
72,4,1,4.0,3.25,1.0,0.25,1,0.13333333333333333,32,1,32.0,4.8125,0.90625,0.53125,1,0.04395604395604396,101,3,33.666666666666664,5.237623762376238,0.693069306930693,0.5445544554455446,10,0.02106969205834684
73,4,1,4.0,2.25,1.0,0.0,1,0.18181818181818182,25,1,25.0,5.44,0.84,0.52,3,0.006369426751592357,101,3,33.666666666666664,5.237623762376238,0.693069306930693,0.5445544554455446,10,0.02106969205834684
74,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,41,1,41.0,5.7560975609756095,0.8048780487804879,0.6097560975609756,3,0.014652014652014652,101,3,33.666666666666664,5.237623762376238,0.693069306930693,0.5445544554455446,10,0.02106969205834684
75,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,39,1,39.0,5.538461538461538,0.8461538461538461,0.6153846153846154,4,0.036,99,3,33.0,5.474747474747475,0.696969696969697,0.6363636363636364,11,0.03333333333333333
76,4,1,4.0,2.5,1.0,0.25,1,0.16666666666666666,9,1,9.0,5.0,1.0,0.8888888888888888,0,0.09433962264150944,99,3,33.0,5.474747474747475,0.696969696969697,0.6363636363636364,11,0.03333333333333333
77,4,1,4.0,3.75,1.0,0.25,1,0.058823529411764705,21,1,21.0,6.571428571428571,0.9047619047619048,0.7142857142857143,3,0.0,99,3,33.0,5.474747474747475,0.696969696969697,0.6363636363636364,11,0.03333333333333333
78,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,27,1,27.0,5.148148148148148,0.6666666666666666,0.6296296296296297,0,0.04242424242424243,99,3,33.0,5.474747474747475,0.696969696969697,0.6363636363636364,11,0.03333333333333333
79,4,1,4.0,4.0,1.0,0.25,1,0.1111111111111111,29,1,29.0,6.172413793103448,0.9655172413793104,0.6896551724137931,0,0.004830917874396135,90,3,30.0,5.7444444444444445,0.8111111111111111,0.6111111111111112,6,0.005
80,4,1,4.0,2.5,1.0,0.25,1,0.16666666666666666,41,1,41.0,5.341463414634147,0.8292682926829268,0.5853658536585366,3,0.00390625,90,3,30.0,5.7444444444444445,0.8111111111111111,0.6111111111111112,6,0.005
81,4,1,4.0,3.0,1.0,0.0,1,0.14285714285714285,17,1,17.0,6.823529411764706,1.0,0.6470588235294118,0,0.007575757575757576,90,3,30.0,5.7444444444444445,0.8111111111111111,0.6111111111111112,6,0.005
82,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,29,1,29.0,6.310344827586207,0.896551724137931,0.6551724137931034,2,0.004784688995215311,90,3,30.0,6.4,0.7555555555555555,0.6333333333333333,11,0.0045871559633027525
83,4,1,4.0,5.5,1.0,0.25,1,0.08333333333333333,33,1,33.0,5.96969696969697,0.8484848484848485,0.6363636363636364,5,0.004464285714285714,90,3,30.0,6.4,0.7555555555555555,0.6333333333333333,11,0.0045871559633027525
84,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,25,1,25.0,7.72,0.92,0.68,1,0.004629629629629629,90,3,30.0,6.4,0.7555555555555555,0.6333333333333333,11,0.0045871559633027525
85,4,1,4.0,2.0,1.0,0.0,1,0.2,25,1,25.0,5.28,0.92,0.64,0,0.00641025641025641,88,3,29.333333333333332,5.2727272727272725,0.7613636363636364,0.5909090909090909,11,0.005555555555555556
86,5,1,5.0,3.0,1.0,0.2,2,0.11764705882352941,23,1,23.0,5.260869565217392,0.9565217391304348,0.6086956521739131,2,0.0070921985815602835,88,3,29.333333333333332,5.2727272727272725,0.7613636363636364,0.5909090909090909,11,0.005555555555555556
87,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,37,1,37.0,5.621621621621622,0.8108108108108109,0.5945945945945946,6,0.004201680672268907,88,3,29.333333333333332,5.2727272727272725,0.7613636363636364,0.5909090909090909,11,0.005555555555555556
88,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,35,1,35.0,5.457142857142857,0.8857142857142857,0.6285714285714286,3,0.0045045045045045045,96,3,32.0,5.78125,0.75,0.6145833333333334,11,0.004694835680751174
89,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,31,1,31.0,6.354838709677419,0.8387096774193549,0.6129032258064516,2,0.0044444444444444444,96,3,32.0,5.78125,0.75,0.6145833333333334,11,0.004694835680751174
90,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,27,1,27.0,6.074074074074074,0.9259259259259259,0.6666666666666666,3,0.0053475935828877,96,3,32.0,5.78125,0.75,0.6145833333333334,11,0.004694835680751174
91,4,1,4.0,2.0,1.0,0.0,1,0.2,22,1,22.0,4.954545454545454,0.8636363636363636,0.6363636363636364,1,0.007751937984496124,103,3,34.333333333333336,4.844660194174757,0.7087378640776699,0.5533980582524272,12,0.011965811965811967
92,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,38,1,38.0,4.868421052631579,0.7631578947368421,0.47368421052631576,3,0.023255813953488372,103,3,34.333333333333336,4.844660194174757,0.7087378640776699,0.5533980582524272,12,0.011965811965811967
93,4,1,4.0,3.5,1.0,0.25,1,0.125,40,1,40.0,5.05,0.8,0.625,5,0.00423728813559322,103,3,34.333333333333336,4.844660194174757,0.7087378640776699,0.5533980582524272,12,0.011965811965811967
94,4,1,4.0,3.5,1.0,0.25,1,0.125,30,1,30.0,5.5,0.8,0.5666666666666667,3,0.005235602094240838,92,3,30.666666666666668,6.0,0.75,0.6086956521739131,8,0.004724409448818898
95,4,1,4.0,2.0,1.0,0.0,1,0.2,20,1,20.0,5.95,0.95,0.55,0,0.007246376811594203,92,3,30.666666666666668,6.0,0.75,0.6086956521739131,8,0.004724409448818898
96,4,1,4.0,3.0,1.0,0.0,1,0.14285714285714285,39,1,39.0,6.794871794871795,0.8717948717948718,0.717948717948718,2,0.0033222591362126247,92,3,30.666666666666668,6.0,0.75,0.6086956521739131,8,0.004724409448818898
97,4,1,4.0,3.25,1.0,0.25,1,0.13333333333333333,40,1,40.0,4.875,0.875,0.5,1,0.025974025974025976,103,3,34.333333333333336,5.495145631067961,0.7669902912621359,0.5533980582524272,10,0.01676829268292683
98,4,1,4.0,2.75,1.0,0.0,1,0.15384615384615385,39,1,39.0,6.102564102564102,0.7692307692307693,0.5897435897435898,6,0.003703703703703704,103,3,34.333333333333336,5.495145631067961,0.7669902912621359,0.5533980582524272,10,0.01676829268292683
99,4,1,4.0,4.0,1.0,0.25,1,0.1111111111111111,21,1,21.0,6.190476190476191,0.9523809523809523,0.6666666666666666,0,0.02666666666666667,103,3,34.333333333333336,5.495145631067961,0.7669902912621359,0.5533980582524272,10,0.01676829268292683
100,4,1,4.0,3.25,1.0,0.25,1,0.13333333333333333,25,1,25.0,5.36,0.88,0.56,1,0.006369426751592357,93,3,31.0,5.559139784946237,0.7419354838709677,0.6129032258064516,10,0.005008347245409015
101,4,1,4.0,3.25,1.0,0.25,1,0.13333333333333333,27,1,27.0,6.037037037037037,0.9259259259259259,0.7037037037037037,3,0.005376344086021506,93,3,31.0,5.559139784946237,0.7419354838709677,0.6129032258064516,10,0.005008347245409015
102,4,1,4.0,2.25,1.0,0.0,1,0.18181818181818182,38,1,38.0,5.7105263157894735,0.8947368421052632,0.631578947368421,3,0.00398406374501992,93,3,31.0,5.559139784946237,0.7419354838709677,0.6129032258064516,10,0.005008347245409015
103,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,31,1,31.0,5.516129032258065,0.8387096774193549,0.5483870967741935,2,0.005025125628140704,96,3,32.0,5.375,0.65625,0.5208333333333334,11,0.005
104,4,1,4.0,3.75,1.0,0.25,1,0.11764705882352941,36,1,36.0,5.5,0.7777777777777778,0.5277777777777778,3,0.004347826086956522,96,3,32.0,5.375,0.65625,0.5208333333333334,11,0.005
105,4,1,4.0,2.25,1.0,0.0,1,0.18181818181818182,26,1,26.0,5.538461538461538,0.8461538461538461,0.5384615384615384,3,0.006024096385542169,96,3,32.0,5.375,0.65625,0.5208333333333334,11,0.005
106,4,1,4.0,3.5,1.0,0.25,1,0.125,21,1,21.0,5.666666666666667,0.8571428571428571,0.5714285714285714,2,0.021897810218978103,94,3,31.333333333333332,5.585106382978723,0.7446808510638298,0.5957446808510638,11,0.018121911037891267
107,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,37,1,37.0,5.72972972972973,0.8108108108108109,0.6756756756756757,5,0.0205761316872428,94,3,31.333333333333332,5.585106382978723,0.7446808510638298,0.5957446808510638,11,0.018121911037891267
108,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,33,1,33.0,5.787878787878788,0.9393939393939394,0.5757575757575758,1,0.013513513513513514,94,3,31.333333333333332,5.585106382978723,0.7446808510638298,0.5957446808510638,11,0.018121911037891267
109,4,1,4.0,3.0,1.0,0.25,1,0.14285714285714285,30,1,30.0,5.366666666666666,0.7666666666666667,0.5333333333333333,4,0.005376344086021506,91,3,30.333333333333332,5.813186813186813,0.7472527472527473,0.5934065934065934,11,0.006578947368421052
110,4,1,4.0,2.5,1.0,0.0,1,0.16666666666666666,27,1,27.0,5.296296296296297,0.9259259259259259,0.5925925925925926,2,0.011976047904191617,91,3,30.333333333333332,5.813186813186813,0.7472527472527473,0.5934065934065934,11,0.006578947368421052
111,4,1,4.0,5.0,1.0,0.25,1,0.09090909090909091,31,1,31.0,7.161290322580645,0.9354838709677419,0.7096774193548387,2,0.004,91,3,30.333333333333332,5.813186813186813,0.7472527472527473,0.5934065934065934,11,0.006578947368421052
112,4,1,4.0,5.0,1.0,0.25,1,0.09090909090909091,40,1,40.0,5.55,0.825,0.55,4,0.007782101167315175,91,2,45.5,5.351648351648351,0.7802197802197802,0.6043956043956044,11,0.01773049645390071
113,4,1,4.0,3.5,1.0,0.25,1,0.125,49,1,49.0,5.36734693877551,0.8775510204081632,0.673469387755102,5,0.02631578947368421,91,2,45.5,5.351648351648351,0.7802197802197802,0.6043956043956044,11,0.01773049645390071
